"date","text","who"
2016-03-03,"TRUMP: I gave many people their money back. ","TRUMP"
2016-03-03,"RUBIO: Then why don't you tonight say you're going to give the money back to everybody who wants... ","RUBIO"
2016-03-03,"TRUMP: Let me just...[crosstalk] ","TRUMP"
2016-03-03,"TRUMP: We will see who's right at the end of a few years. But all of the <U+FFFD> almost all of the people, many, many people signed what's called the report card at the end, did you like the course, how did you like it. Almost all of them said it was terrific, OK? With letters, with this. Some of them are on tape saying it was terrific. Let's see what happens at the end of three years. ","TRUMP"
2016-03-03,"TRUMP: I gave some refunds to people because if they asked for the refunds in a certain period of time, and we gave refunds to people. ","TRUMP"
2016-03-03,"TRUMP: But let's see what happens at the end of three years. Let's see who's right. ","TRUMP"
2016-03-03,"TRUMP: It's called pending litigation. ","TRUMP"
2016-03-03,"RUBIO: Megyn, this is why this is relevant to this election. ","RUBIO"
2016-03-03,"RUBIO: This is why, because he's trying to do to the American voter what he did to the people that signed up for this course. He's making promises he has no intention of keeping. And it won't just be $36,000 that they lose, it's our country that's at stake here. The future of the United States and the most important election in a generation, and he's trying to con people into giving them their vote just like he conned these people into giving him their money. ","RUBIO"
2016-03-03,"TRUMP: Let me tell you the real con artist. Excuse me. Excuse me. The real con artist is Senator Marco Rubio who was elected in Florida and who has the worst voting record in the United States Senate. He doesn't go to vote. He's absent. He doesn't go. Now, the people of Florida can't stand him. He couldn't get elected dogcatcher. The people of Florida <U+FFFD> the people of Florida <U+FFFD> and by the way, I know he's going to spend $25 million on ads. Without that he wouldn't have a chance. He's 20 points south. The people in Florida wouldn't elect him dogcatcher. He couldn't get any <U+FFFD> he's right now 21 points down to me. And, you know... ","TRUMP"
2016-03-03,"TRUMP: ... again, there will be a lot of advertising. It's the only thing that might save him. But I doubt it. ","TRUMP"
2016-03-03,"RUBIO: Notice that's not an answer. ","RUBIO"
2016-03-03,"TRUMP: He scammed the people of Florida. He scammed people. He doesn't vote. He doesn't show up for the U.S. Senate. He doesn't vote. He scammed the people. He defrauded the people of Florida. ","TRUMP"
2016-03-03,"RUBIO: There's no <U+FFFD> as you can see in his answer, it's always the same thing. ","RUBIO"
2016-03-03,"TRUMP: You defrauded the people of Florida, little Marco. ","TRUMP"
2016-03-03,"RUBIO: He has defrauding people out of things, and not just <U+FFFD> and not just, by the way, on the issue of Trump University. He had another development in Mexico that he had nothing to do with except his name on the building. People put money into that building. ","RUBIO"
2016-03-03,"TRUMP: That was licensing. ","TRUMP"
2016-03-03,"RUBIO: They lost their money. Yes, licensing, but you told them you owned the building. So they gave him his money. They lost their money. Time and again... ","RUBIO"
2016-03-03,"CRUZ: Megyn, let me ask the voters at home, is this the debate you want playing out in the general election? The stakes in this election are too high. For seven years, millions of Americans, we've been struggling, wages have been stagnating, people are hurting, our constitutional rights are under assault. And if we nominate Donald, we're going to spend the spring, the fall, and the summer with the Republican nominee facing a fraud trial... ","CRUZ"
2016-03-03,"TRUMP: Oh, stop it. ","TRUMP"
2016-03-03,"CRUZ: ... with Hillary Clinton saying... ","CRUZ"
2016-03-03,"TRUMP: It's just a minor case. It's a minor case. ","TRUMP"
2016-03-03,"CRUZ: ... why did you give my campaign and my foundation $100,000? ","CRUZ"
2016-03-03,"TRUMP: It's a minor civil case. ","TRUMP"
2016-03-03,"CRUZ: And with Hillary Clinton... ","CRUZ"
2016-03-03,"TRUMP: Give me a break. ","TRUMP"
2016-03-03,"CRUZ: ... pointing out that he supported her four times in her presidential race. ","CRUZ"
2016-03-03,"TRUMP: It's a minor civil case. ","TRUMP"
2016-03-03,"CRUZ: Donald, learn not to interrupt. It's not complicated. ","CRUZ"
2016-03-03,"TRUMP: There are many, many civil cases. ","TRUMP"
2016-03-03,"CRUZ: Count to 10, Donald. Count to 10. ","CRUZ"
2016-03-03,"TRUMP: Give me a break. ","TRUMP"
2016-03-03,"CRUZ: Count to 10. The stakes are too high and if you are one of the 65 to 70 percent of Republicans who recognize that nominating Donald would be a disaster, then I ask you to come join us. If you're supporting other candidates, come join us. We welcome you to our team because we've demonstrated not once, not twice, not three times, but five separate times we have beat Donald. And if you don't want him to be the nominee, then I ask you to stand with us as a broad coalition of people who believe in the Constitution, believe in freedom, and want to turn this country around. ","CRUZ"
2016-03-03,"TRUMP: I don't believe these politicians. All talk, no action. I'm standing here listening to <U+FFFD> I'm hearing him say about a percentage. CNN, he gets 15. That means 85 percent, based on what you're saying, of the people don't dig you, number one, number one. Is that a correct statement? How do you get <U+FFFD> are you at 15 in the new CNN poll? Do you believe in CNN? I mean, I know we're with FOX. But CNN spent <U+FFFD> CNN... ","TRUMP"
2016-03-03,"CRUZ: All right, I'll respond... [crosstalk] ","CRUZ"
2016-03-03,"TRUMP: CNN spent a lot of money on a poll, just came out. I'm at 49. He's at 15. He tells me about 65 percent of the people. It's not 65 percent of the people. If you go by that, 85 percent of the people. Then he goes, we have five. And <U+FFFD> well, excuse me, I won 10. I won 10 states. If you listen to him, it's like <U+FFFD> I won 10 states. Everybody knows that on Super Tuesday Trump was the winner. There wasn't one person that didn't say that. Even the two people on your left and right said we did a great job. So how does he take <U+FFFD> how does he take five and say it's better than 10? ","TRUMP"
2016-03-03,"TRUMP: I am by far the leader. But if you listen to a politician, he'll try and convince you otherwise. ","TRUMP"
2016-03-03,"CRUZ: All right, well, Donald lives by the polls every day. He tweets about the polls. ","CRUZ"
2016-03-03,"TRUMP: No, I don't. No, I don't. ","TRUMP"
2016-03-03,"CRUZ: He's told us to look to the CNN poll. Well, that's a very good poll to look to, because that CNN poll showed that head to head Donald Trump loses to Hillary Clinton by 8 points. He doesn't just lose close; he loses by 8 points. That same poll he told you to look at shows me beating Hillary Clinton. [applause] We cannot mess this up. And, by the way, the last four polls in a row, when you nominate a candidate who literally has been on every side of every issue, and in the course of this debate may be on two other sides before we're done, that's not how you win. And the stakes are too high. [crosstalk] ","CRUZ"
2016-03-03,"TRUMP: According to your poll...[crosstalk] ","TRUMP"
2016-03-03,"TRUMP: ... I know, but your recent polls have me beating Hillary Clinton, and very, very easily. ","TRUMP"
2016-03-03,"KASICH: All right, look, honestly, when I see people at these meetings, these town halls, where we take massive questions, and I get to spend time with them. Last night, there was a woman that came to tell me about the loss of her 15-year-old son, who took his own life. See, there's people in this country <U+FFFD> and Ted's right <U+FFFD> their wages haven't gone up for so long, they see the rich get richer, they believe, and they're not moving. And they put their money in the bank, and they got no interest on their money. They receive none. And their sons or daughters are living in the basement because they can't get a good job after they rang up so much college debt. What people are hungry for is, who can fix this? People want to know who <U+FFFD> what can you do to solve the problems in Washington, to make sure that we have stronger job growth and better wages? But you know what else they're yearning for? They want to believe that they have the power to fix things where they live, and they want the power back, so they can begin to do things in their community. Now, listen, this has been going on for a long time here. And I appreciate the discussion back and forth. But there are a lot of people out there yearning for somebody who's going to bring America back, both at the leadership level and in the neighborhood, where we can begin to reignite the spirit of the United States of America. And let's stop fighting. [applause] ","KASICH"
2016-03-03,"RUBIO: Well, I know I've talked about it, and others in our campaign have talked about it, and other candidates have talked about it, as well. What happened in Flint was a terrible thing. It was systemic breakdown at every level of government, at both the federal and partially the <U+FFFD> both the state and partially at the federal level, as well. And by the way, the politicizing of it I think is unfair, because I don't think that someone woke up one morning and said, ""Let's figure out how to poison the water system to hurt someone."" [applause] But accountability is important. I will say, I give the governor credit. He took responsibility for what happened. And he's talked about people being held accountable...[applause]...and the need for change, with Governor Snyder. But here's the point. This should not be a partisan issue. The way the Democrats have tried to turn this into a partisan issue, that somehow Republicans woke up in the morning and decided, ""Oh, it's a good idea to poison some kids with lead."" It's absurd. It's outrageous. It isn't true. [applause] All of us are outraged by what happened. And we should work together to solve it. And there is a proper role for the government to play at the federal level, in helping local communities to respond to a catastrophe of this kind, not just to deal with the people that have been impacted by it, but to ensure that something like this never happens again. ","RUBIO"
2016-03-03,"KASICH: Well, look, first of all, I think the mayor now is controlling the schools. This is not much different than what happened in Cleveland, Ohio, where the African-American Democrat mayor, the union, and business leaders came to see me and said, ""Would you help us to pass legislation to really create a CEO environment so that we can take control of the schools?"" We even invested in a buyout plan, where we bought out the teachers who had been there a long time, because there were so many young teachers who had been laid off who were so enthusiastic to get back in the schools. It worked beautifully. Cleveland's coming back. The Cleveland schools are coming back because of a major overhaul. It's the same thing that has to happen in all of our urban schools. And, frankly, look, if I were president, I'd take 104 federal programs, bundle them into four buckets, and send it to the states, because fixing schools rests at the state and the local level, and particularly at the school board level. [applause] Now, I also believe <U+FFFD> I also believe that you need to introduce vocational education in those schools. You need mentoring in those schools. And you need to have a situation where people can have an alternative forum to get a degree. And you need school choice, both vouchers and charter schools. All of those things can come together to help, Megyn. But here's the bottom line. And I'll go quickly. We as adults have to fight in our neighborhoods, in our communities, for our children's education. Put the politics aside, and everyone in this room can play a role in lifting their schools and lifting the students who are in those schools, because too much politics gets in the middle of it, and where we focus as adults, and put children first, we see tremendous results. And the people of this town are going to rise. And they need to be involved. Thank you. [applause] ","KASICH"
2016-03-03,"CRUZ: Well, Chris, thank you for that question. Let me start by observing that Detroit is a great city with a magnificent legacy that has been utterly decimated by 60 years of failed left-wing policy. [applause] You know, Henry Ford revolutionized automobile manufacturing and brought automobiles to the middle class. During World War II, Detroit provided <U+FFFD> funded the arsenals of democracy to help us win World War II. In <U+FFFD> in the 1960s, Detroit was the Silicon Valley of America. It had a population of 2 million people, had the highest per capita income in the country. And then, for 50 years, left-wing Democrats have pursued destructive tax policies, weak crime policies, and have driven the citizens out. [applause] This city now has just 700,000 citizens. There are vacant homes, one after the other after the other. Crime has been rampant, and it is an outrage. And let me say to folks in the media","CRUZ"
2016-03-03,"CRUZ: The way you bring manufacturing back to America is, number one, you lift the regulations. As president, I will repeal Obamacare, the biggest job-killer in America. I will pull back the federal regulators, the EPA and all the regulators that are killing small businesses and manufacturing. And my tax plan, which is a very, very detailed plan on the website, tedcruz.org, is what's called border adjustable. We get rid of all the taxes. We get rid of the corporate income tax and the death tax and the Obamacare taxes and the payroll tax. And we replace it with a 16 percent business flat tax that is border adjustable, which means all exports are entirely tax-free and all imports pay the 16 percent business flat tax. That's a 32 percent differential. What that will do, Chris, is bring millions of manufacturing jobs back to this country, bring the steel industry back to this country, create an environment where when we compete on a fair and level playing field, American ingenuity can beat anyone. But right now, the federal government isn't giving us a level playing field. ","CRUZ"
2016-03-03,"KASICH: If you're in the business of selling things, if you're not going to sell to somebody you don't agree with, today I'm not going to sell to somebody who's gay, then tomorrow maybe I won't sell to somebody who's divorced. [end video clip] ","KASICH"
2016-03-03,"KASICH: Well, look, first of all, I try to be a man of faith every day as best as I can, and I try to focus in my faith on the dos and I think the don'ts will take care of themselves once I get the dos right, which is humility, and loving my enemy, and caring for my neighbor. But secondly, look, you're in the commerce business, you want to sell somebody a cupcake, great. OK? But now if they ask you to participate in something you really don't like, that's a whole 'nother issue, OK? Another issue. Here's what I'd like to see happen. The Supreme Court ruled, I don't agree with the ruling. I'm of favor of marriage between <U+FFFD> you know, traditional marriage, a man and a woman. What I hope was going to happen after the Supreme Court ruling is things would settle down. If you go to a photographer to take pictures at your wedding, and he says, I'd rather not do it, find another photographer, don't sue them in court. You know what, the problem is in our country <U+FFFD> in our country, we need to learn to respect each other and be a little bit more tolerant for one another. And at the end of the day, don't go to court. Can't we have common sense in America? That's the way it used to be. And there was a book written called ""The Death of Common Sense."" We need to bring it back. But at the end of the day, if somebody is being pressured to participate in something that is against their deeply-held religious beliefs, then we're going to have to think about dealing with the law. But you know what, I'd rather people figure this out without having to put another law on the books and have more arguments in this country. Why don't we come together as a country, respect one another, love one another and lift this country? I think that's what people want. So thanks for asking. ","KASICH"
2016-03-03,"CRUZ: Well, listen, adoption is decided at the state level and I am a believer in the 10th Amendment in the Constitution, I would leave the question of marriage to the states, I would leave the question of adoption to the states. That's the way it has been for two centuries of our nation's history until five unelected judges in an illegitimate and wrong decision decided to seize the authority over marriage and wrongfully tear down the marriage laws of all 50 states. Now, interconnected to this is the question of religious liberty. And at the last debate, one of my colleagues on this stage said on the question of religious liberty and Supreme Court nominees that he'd be willing to compromise and negotiate. I can tell you, for me, there are areas that we should compromise on. Marginal tax rates, we can reach a middle ground on. But when it comes to core principles and convictions, when it comes to the Constitution and Bill of Rights, I can tell the men and women at home I will never compromise away your religious liberty. And for me, Bret, religious liberty has been a lifelong passion. I've spent two decades defending religious liberty, including defending the Ten Commandments before the U.S. Supreme Court and winning. Defending the Pledge of Allegiance before the Supreme Court and winning. And defending the Mojave Desert Veterans Memorial, a lone white Latin cross that was erected to honor the men and women who gave their lives in World War I. I represented 3 million veterans for free defending that memorial and we won 5-4 before the Supreme Court. ","CRUZ"
2016-03-03,"TRUMP: I have nothing to say. I mean, generally speaking, agree with what he said. I would have certainly have rather left it to the states. I was always in favor <U+FFFD> I was very surprised when they came up with that decision. I would have certainly <U+FFFD> I would have preferred had it been left to the states and I think most people would have preferred that. ","TRUMP"
2016-03-03,"RUBIO: As few as possible. The Second Amendment, as I've said before, is not a suggestion. It is the constitutional right of every American to protect themselves and their families. It is a right that <U+FFFD> it is the Second Amendment for a reason. It is right after the defense of the freedom of speech for a reason, for clearly the founders of our nation understood and the framers of the Constitution understood that you cannot have life and you cannot have liberty and cannot pursue happiness if you are not safe.","RUBIO"
2016-03-03,"RUBIO: And the Second Amendment <U+FFFD> when people talk about gun laws, what they need to realize is, criminals don't follow gun laws. They're criminals. By definition, they ignore the law. [applause] But the gun rights of Americans, if you are talking to a law- abiding citizen and a gun-owner like myself, if you pass a law, I will follow whatever the law is. A criminal will not do it. They will continue to pursue these guns on the black market, where they then go out and commit crimes and they steal guns from each other. Gun laws are not effective. They simply do not provide for safety. But they do, however, ensure that law-abiding people don't have access to weapons to protect themselves and guns to protect themselves, but criminals always will be well armed. They don't care about the law; they don't follow the law. We will protect the Second Amendment when I'm president of the United States. [applause] ","RUBIO"
2016-03-03,"TRUMP: No, I'm a big defender of the Second Amendment. And if you look at what's happened, whether it's in California, where you had the 14 people killed, whether it's in Paris <U+FFFD> which, by the way, has the toughest gun laws in the world and 130 people killed. Many, many people in the hospital gravely injured. They will be dying. Many people will be dying in addition. If we had guns, or if they had guns on the other side of the room, with the bullets going in the opposite direction, you would not have had 130 people killed. That I can tell you right now. [applause] So I'm a very, very big supporter of the Second Amendment. ","TRUMP"
2016-03-03,"TRUMP: I don't support it anymore. I do not support the ban on assault. [audience booing] ","TRUMP"
2016-03-03,"CRUZ: Well, listen, unlike Donald, I would not support banning firearms. In that instance, Bill Clinton banned many of the most popular firearms in America. And by the way, the study showed that ban did nothing to reduce violent crime. It just took away the Second Amendment rights of law-abiding citizens. [applause] And let me point out, you know, it is easy for political candidates to have rhetoric and say, ""I support the Second Amendment."" But you cannot say that and at the same time say what Donald just said, which is that on the question of Supreme Court nominees he wants to compromise and reach a middle ground with Harry Reid and Chuck Schumer. That's what he said in the last debate. ","CRUZ"
2016-03-03,"TRUMP: I <U+FFFD> I did not say that. I did not say that. ","TRUMP"
2016-03-03,"CRUZ: And any justice that Harry Reid and Chuck Schumer sign off on... ","CRUZ"
2016-03-03,"TRUMP: I did not say that. ","TRUMP"
2016-03-03,"CRUZ: And I would point out, Harry Reid and Chuck Schumer are both Democrats that Mr. Trump has written checks to repeatedly. Any justice that those two sign off on is going to be a left-wing judicial activist who will undermine religious liberty, and we are one vote away from the Heller decision being overturned, which would effectively erase the Second Amendment from the Bill of Rights. If you care about the Second Amendment, then you need to ask who on this stage do you know will appoint principled constitutionalists to the court and not cut a deal with your Second Amendment rights? ","CRUZ"
2016-03-03,"TRUMP: So we're listening to the all-talk, no-action politician, and he was the primary supporter of John Roberts, who gave us Obamacare. ","TRUMP"
2016-03-03,"CRUZ: That's flat-out wrong. ","CRUZ"
2016-03-03,"TRUMP: No, it's not. You take a look. He was the primary supporter. He pushed John Roberts, and pushed him, and pushed him, and Bush ultimately appointed him. He got appointed. And when it came his time to raise his hand and kill Obamacare, not once, but twice, he let us down, and he did the wrong thing. This is the man that was the primary supporter. And you can read law journal, you can read whatever you want to read <U+FFFD> I've read plenty of it. There was no stronger supporter of John Roberts than him. And it was a very, very big mistake. ","TRUMP"
2016-03-03,"CRUZ: You know, Donald has a tenuous relationship with the truth. [laughter] I wrote one op-ed supporting President Bush's nomination after he made it. I would not have made that nomination. But let me point out... ","CRUZ"
2016-03-03,"TRUMP: Not what you say in the op-ed. ","TRUMP"
2016-03-03,"CRUZ: ... if Donald actually cared about... ","CRUZ"
2016-03-03,"TRUMP: That is not what you said in the op-ed. ","TRUMP"
2016-03-03,"CRUZ: But, Donald, please, I know it's hard not to interrupt. But try. ","CRUZ"
2016-03-03,"TRUMP: Yeah, I know it is. But it's not what you said in the op-ed. ","TRUMP"
2016-03-03,"CRUZ: Breathe, breathe, breathe. ","CRUZ"
2016-03-03,"TRUMP: Lyin' Ted. ","TRUMP"
2016-03-03,"CRUZ: You can do it. You can breathe. I know it's hard. I know it's hard. But just... ","CRUZ"
2016-03-03,"RUBIO: When they're done with the yoga, can I answer a question? ","RUBIO"
2016-03-03,"CRUZ: You cannot. [laughter] ","CRUZ"
2016-03-03,"RUBIO: Unbelievable. ","RUBIO"
2016-03-03,"CRUZ: I really hope that we don't <U+FFFD> we don't see yoga on this stage. ","CRUZ"
2016-03-03,"RUBIO: Well, he's very flexible, so you never know. [applause] ","RUBIO"
2016-03-03,"CRUZ: But you cannot, in fact, care about conservative Supreme Court justices and support Jimmy Carter for president. You cannot care about conservative Supreme Court justices and support John Kerry for president, as Donald did. You cannot care about conservative Supreme Court justices and support Harry Reid for Senate majority leader. And you cannot care about conservative Supreme Court justices and write four checks to Hillary Clinton for her to be president if you care at all about the Second Amendment or religious liberty or anything else. ","CRUZ"
2016-03-03,"RUBIO: Well, first of all, I think, as we've seen throughout this campaign, Donald has not shown a seriousness about the issues of foreign policy. He just simply hasn't. Whether it was the structure of our military, even today he was asked a question about the issue of commanders not following his lead on killing the family of terrorists. And his answer basically was, if I tell them to do it, they're going to do it. Now that's just not true. Foreign policy is not only consequential, I think much of our future now depends on it. You know, I see a lot of young people at my events around the country. I feel great when they come. And I always them that despite the hardships of the moment, I honestly believe that today's Millennials have a chance to be the greatest generation we've had in 100 years. I really do. Because the world today has hundreds of millions of people that can afford to be their clients, their customers, their partners, people they collaborate with. But that won't happen if the world is dangerous and it's unstable. And that will require strong American leadership. The next president of the United States is going to have eight years of a mess of a foreign policy to clean up. That's why it can't be Hillary Clinton. And quite frankly, that's why it can't be someone who simply has not shown the intellectual curiosity or the interest in learning about these very complicated issues. And Donald simply hasn't. ","RUBIO"
2016-03-03,"TRUMP: Well, let me just say this. I've gotten to know Marco over a period of time, believe me, he is not a leader. Believe me. ","TRUMP"
2016-03-03,"RUBIO: But that doesn't answer the question. [crosstalk] ","RUBIO"
2016-03-03,"TRUMP: He didn't answer <U+FFFD> he's not a leader. And, frankly, when I say they'll do as I tell them, they'll do as I tell them. And that's very <U+FFFD> it's very simple. It's very simple. We are in a very dangerous place. We have a depleted military. Totally depleted. We have <U+FFFD> by the way, our vets are treated horribly. We're going to take care of our vets. We're going to start taking care of our vets, properly, like we should. [applause] But we're going to build up our military, and we're going to get the equipment we want, not the equipment that's sold to us by somebody that gave him and him and not the governor campaign contributions. OK? We're going to get the equipment that the generals and the soldiers want. I will prove to be a great leader. And, you know, it's very interesting, we talk about the polls. Every single poll when it comes to ISIS and the military and the border say, by far, Trump is the best. ","TRUMP"
2016-03-03,"RUBIO: Yeah, I just want to <U+FFFD> a couple points. Once again, he was pressed on a policy issue to show his understanding of the foreign policy, and his reaction was just to attack somebody else with a name. Here's the bottom line. And I'm going to repeat it again. The world today is as complicated and as complex as it has been certainly in a very <U+FFFD> certainly in the lifetime of anybody here today. You indeed do have a lunatic in North Korea with nuclear weapons. You indeed do have the Chinese government taking over the most important shipping lane in the world. And Vladimir Putin, who you've expressed admiration for, Donald... ","RUBIO"
2016-03-03,"TRUMP: Wrong. Wrong. ","TRUMP"
2016-03-03,"RUBIO: You've expressed admiration for him. ","RUBIO"
2016-03-03,"TRUMP: Wrong. [crosstalk] ","TRUMP"
2016-03-03,"RUBIO: Donald, you said he's a strong leader. ","RUBIO"
2016-03-03,"TRUMP: Wrong. ","TRUMP"
2016-03-03,"RUBIO: He is now dividing Europe up... ","RUBIO"
2016-03-03,"TRUMP: He said very good things about me, and I said...[crosstalk] ","TRUMP"
2016-03-03,"RUBIO: All right, I'm going to finish my statement here. ","RUBIO"
2016-03-03,"TRUMP: Yeah, finish. ","TRUMP"
2016-03-03,"RUBIO: And he's also sowing instability in the Middle East. You have Iran who's going to get $100 billion of sanctions relief. You have radical jihadists spreading all over the world. This is a time for seriousness on these issues. You have yet to answer a single serious question about any of this. Will you give us a detailed answer about foreign policy any time you're asked on it? ","RUBIO"
2016-03-03,"TRUMP: Let me just tell you, first of all, I've been hearing this man so long talking about Putin. Putin said about me <U+FFFD> I didn't say about Putin <U+FFFD> Putin said very nice things about me. And I say very nicely, wouldn't it be nice if actually we could get along with Russia, we could get along with foreign countries, instead of spending trillions and trillions of dollars? You're talking about Flint, Michigan. You're talking about places <U+FFFD> we need to rebuild the infrastructure of our country. Wouldn't it be nice if we got along with the world, and maybe Russia could help us in our quest to get rid of ISIS, et cetera, et cetera? [crosstalk] ","TRUMP"
2016-03-03,"CRUZ: Yes. Yes. ","CRUZ"
2016-03-03,"CRUZ: Well, you're right, the news is very disturbing that Kim Jong-un has put their nuclear weapons on ready state. I'm glad that we're sending another carrier group to the South China Sea. I'm glad that Congress passed sanctions on North Korea. But this is all the result of the failures of the Clinton administration two decades ago that negotiated a deal with North Korea lifting the sanctions, allowing billions of dollars to flow in, and they used that money to develop nuclear weapons in the first place. What we <U+FFFD> now we're in a much harder position. When you have a lunatic with nuclear weapons, to some extent, it constrains your options. We need to be moving the carrier <U+FFFD> carrier group to the South China Seas. We <U+FFFD> we need to be putting in place missile defense, such as the THAAD missile defense system in South Korea. We need to be pursuing space-based missile defense. One of the advantages of space-based missile defense is that if you have a missile launch in North Korea or you have a missile launch in Iran, a space-based missile defense can take out one or two or three missiles before it can cross over and do damage. And we also need to be putting pressure on China, because North Korea is effectively a <U+FFFD> a client state of China. All of that will happen with a strong commander-in-chief that is devoted to keeping this country safe. ","CRUZ"
2016-03-03,"KASICH: I'll have to see this. [begin video clip] ","KASICH"
2016-03-03,"TRUMP: I think I'd get along very well with Vladimir Putin. I just think so. [end video clip] [laughter] ","TRUMP"
2016-03-03,"KASICH: That was a pretty good one. ","KASICH"
2016-03-03,"KASICH: No, I...[crosstalk] ","KASICH"
2016-03-03,"KASICH: Of course. ","KASICH"
2016-03-03,"KASICH: I'm not biting. Let me take you around the world, OK? Let me <U+FFFD> look, I'm going to take you very quickly. In Russia, we need to tell them we're going to arm the Ukrainians with defensive lethal weapons. And we're going to tell Putin if you attack anybody in Eastern Europe in NATO, you attack Finland and Sweden, which is not in NATO, consider it an attack on us. And he will understand that. Secondly, I would tell the Chinese you don't own the South China Sea. Stop hacking us. And we're going to beef up our cyber command. And we're going to be in a position to be able to take out your systems if you continue to do this. Now let's move over into the Middle East. The Egyptians, they know they're on their last legs there because of the attack from ISIS. The Jordanians are <U+FFFD> really have been our friends. They know that they are at risk. So do the Saudis. So do the Gulf states. They are our allies, really, or have similar aims, we need to bring them closer to us. Turkey a critical avenue to the Middle East. We have to bring them towards the West, and not towards the East. ","KASICH"
2016-03-03,"KASICH: And we have a joint, good human intelligence. That is called a semi-trip around the world. And if you gave me more time, I'd finish the trip. ","KASICH"
2016-03-03,"KASICH: Thank you. ","KASICH"
2016-03-03,"RUBIO: I'll support the Republican nominee. ","RUBIO"
2016-03-03,"RUBIO: I'll support Donald if he's the Republican nominee, and let me tell you why. Because the Democrats have two people left in the race. One of them is a socialist. America doesn't want to be a socialist country. If you want to be a socialist country, then move to a socialist country. The other one is under FBI investigation. And not only is she under FBI investigation, she lied to the families of the victims of Benghazi, and anyone who lies to the families of victims who lost their lives in the service of our country can never be the commander- in-chief of the United States. ","RUBIO"
2016-03-03,"RUBIO: We must defeat Hillary Clinton. ","RUBIO"
2016-03-03,"CRUZ: Yes, because I gave my word that I would. And what I have endeavored to do every day in the Senate is do what I said I would do. You know, just on Tuesday, we saw an overwhelming victory in the state of Texas where I won Texas by 17 percent. And I will say it was a powerful affirmation that the people who know me best, the people who I campaigned, who made promises that if you elect me, I'll lead the fight against Obamacare, I'll lead the fight against amnesty, I'll lead the fight against our debt, and I will fight for the Bill of Rights and your rights every day, that the people of Texas said you have kept your word, and that's what I'll do as president. ","CRUZ"
2016-03-03,"KASICH: Yeah. But <U+FFFD> and I kind of think that, before it's all said and done, I'll be the nominee. But let me also say...[applause] But let me also say, remember... ","KASICH"
2016-03-03,"KASICH: But I'm the little engine that can. And, yeah, look, when you're in the arena, and we're in the arena. And the people out here watching <U+FFFD> we're in the arena, we're traveling, we're working, we spend time away from our family, when you're in the arena, you enter a special circle. And you want to respect the people that you're in the arena with. So if he ends up as the nominee <U+FFFD> sometimes, he makes it a little bit hard <U+FFFD> but, you know, I will support whoever is the Republican nominee for president. [applause] ","KASICH"
2016-03-03,"TRUMP: Even if it's not me? [laughter] Let me just start off by saying... ","TRUMP"
2016-03-03,"TRUMP: ... OK <U+FFFD> that I'm very, very proud of <U+FFFD> millions and millions of people have come to the Republican Party over the last little while. They've come to the Republican Party. And by the way, the Democrats are losing people. This is a trend that's taking place. It's the biggest thing happening in politics, and I'm very proud to be a part of it. And I'm going to give them some credit, too, even though they don't deserve it. But the answer is","TRUMP"
2016-03-03,"TRUMP: Yes, I will. Yes. I will. ","TRUMP"
2016-03-03,"KASICH: Well, ladies and gentlemen, I love being here in Michigan, and I want to say to all of you here that I have a record of being able to solve some of the biggest problems. It's not just talk, and it's not theory. I did it in Washington by helping people get into a healthier economic situation. I've done it in Ohio. And as we've made progress in Ohio, we've left no one behind. We've not left behind the mentally ill, the drug addicted, the working poor, the developmental disabled, and we have raised our minority community. And as president of the United States, I will go back to Washington, I will take the formulas that I used, and I will <U+FFFD> I will fix the problems in Washington, and you'll work with me as I send you power to fix your <U+FFFD> your communities, your neighborhoods, your state, and together, we'll restore the spirit of America. And I know you want that. Thank you. [applause] ","KASICH"
2016-03-03,"RUBIO: Well, I know this has been an unusual election cycle, as it continues, and there's a lot of problems in America, and people are truly hurting. But this election is not just about confronting our problems; it's also about embracing our opportunities. I believe the 21st century holds the potential to be the greatest era in the history of the United States, if we get this election right and if we act now. If we do, if we do what needs to be done, we can leave our children as the freest and most prosperous Americans that have ever lived, and the 21st century can be the greatest era in the amazing story of America. So I ask everyone to vote for me and join our effort at marcorubio.com. [applause] ","RUBIO"
2016-03-03,"CRUZ: I want to talk to every soldier and sailor and airman and Marine. I want to talk to every mom and dad and sister and brother and son and daughter of someone fighting for this country. For seven years, you've had a commander-in-chief that doesn't believe in you, that sends you into combat with rules of engagement that tie your arms behind your back. That is wrong. It is immoral. And in January 2017, it will end. I want to also talk to all the police officers and firefighters and first responders who have been left behind with this president. Starting in January 2017, I will have your back. [applause] ","CRUZ"
2016-03-03,"TRUMP: Thank you. I am going to bring jobs back to the United States like nobody else can. We're going to fix our very depleted military. We're going to take care of our vets. We're going to strengthen our borders. And you're going to be very, very proud of this country in just a few years if I'm elected president. Thank you. ","TRUMP"
2016-09-12,"TRUMP: I can't be Neil. And the and the reason I can't be is that we are a country that is being beaten on every front economically, militarily. There is nothing that we do now to win. We don't win anymore. Our taxes are too high. I've come up with a tax plan that many, many people like very much. It's going to be a tremendous plan. I think it'll make our country and our economy very dynamic. But, taxes too high, wages too high, we're not going to be able to compete against the world. I hate to say it, but we have to leave it the way it is. People have to go out, they have to work really hard and have to get into that upper stratum. But we can not do this if we are going to compete with the rest of the world. We just can't do it. ","TRUMP"
